Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aclnnMatmul,,,9.33,9.33,6.64,6.64,0,0
aten::mul,,,15.82,31.87,0,1.2,0,0
empty_tensor,,,5.51,5.51,0,0,0,0
aten::item,,,1.91,3.58,0,0,0,0
aten::_local_scalar_dense,,,1.67,1.67,0,0,0,0
aclnnMuls,,,6.96,6.96,1.2,1.2,0,0
aten::alias,,,2.55,2.55,0,0,0,0
aten::reshape,,,1.19,5.05,0,0,0,0
aten::view,,,3.86,3.86,0,0,0,0
npu::npu_dynamic_quant,,,24.2,43.07,0,2.8005,0,0
empty_tensor,,,6.65,6.65,0,0,0,0
empty_tensor,,,4.02,4.02,0,0,0,0
aclnnDynamicQuantV2,,,8.2,8.2,2.8005,2.8005,0,0
aten::unsqueeze,,,2.81,6.62,0,0,0,0
aten::as_strided,,,3.81,3.81,0,0,0,0
_C_ascend::npu_scatter_nd_update_sk,,,34.96,55.75,0,19.04,0,0
aten::empty,,,2.95,11.4,0,0,0,0
empty_tensor,,,8.45,8.45,0,0,0,0
aclnnScatterNdUpdateSk,,,9.39,9.39,19.04,19.04,0,0
aten::to,,,1.85,38.21,0,1.12,0,0
aten::_to_copy,,,5.16,36.36,0,1.12,0,0
aten::empty_strided,,,7.51,10.99,0,0,0,0
empty_tensor,,,3.48,3.48,0,0,0,0
aten::copy_,,,12.81,20.21,0,1.12,0,0
aclnnInplaceCopy,,,7.4,7.4,1.12,1.12,0,0
aten::unsqueeze,,,2.67,6.56,0,0,0,0
aten::as_strided,,,3.89,3.89,0,0,0,0
_C_ascend::npu_scatter_nd_update_sk,,,30.05,48.88,0,18.2205,0,0
aten::empty,,,2.36,10.61,0,0,0,0
empty_tensor,,,8.25,8.25,0,0,0,0
aclnnScatterNdUpdateSk,,,8.22,8.22,18.2205,18.2205,0,0
npu::npu_quant_matmul,,,29.58,51.9,0,15.3205,0,0
empty_tensor,,,7.47,7.47,0,0,0,0
aten::empty,,,1.86,3.9,0,0,0,0
empty_tensor,,,2.04,2.04,0,0,0,0
aten::empty,,,1.02,2.72,0,0,0,0
empty_tensor,,,1.7,1.7,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.23,8.23,15.3205,15.3205,0,0
aten::view,,,4.88,4.88,0,0,0,0
aten::unsqueeze,,,2.71,6.55,0,0,0,0
aten::as_strided,,,3.84,3.84,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,38.63,60.91,0,5.28,0,0
aten::empty,,,2.83,12.69,0,0,0,0
empty_tensor,,,9.86,9.86,0,0,0,0
aclnnInplacePartialRotaryMul,,,9.59,9.59,5.28,5.28,0,0
aten::reshape,,,1.57,6.62,0,0,0,0
aten::view,,,5.05,5.05,0,0,0,0
aten::linear,,,3.66,46.77,0,6.38,0,0
aten::t,,,4.92,11.55,0,0,0,0
aten::transpose,,,2.88,6.63,0,0,0,0
aten::as_strided,,,3.75,3.75,0,0,0,0
aten::matmul,,,16.37,31.56,0,6.38,0,0
empty_tensor,,,7.34,7.34,0,0,0,0
aclnnMatmul,,,7.85,7.85,6.38,6.38,0,0
aten::mul,,,14.44,30.47,0,5.44,0,0
empty_tensor,,,5.19,5.19,0,0,0,0
aten::item,,,1.54,4.31,0,0,0,0
aten::_local_scalar_dense,,,2.77,2.77,0,0,0,0
aclnnMuls,,,6.53,6.53,5.44,5.44,0,0
aten::alias,,,2.54,2.54,0,0,0,0
aten::reshape,,,1.2,5.0,0,0,0,0
aten::view,,,3.8,3.8,0,0,0,0
vllm::unquantized_gemm,,,16.86,65.96,0,11.5805,0,0
aten::linear,,,3.4,49.1,0,11.5805,0,0
aten::t,,,4.61,12.26,0,0,0,0
aten::transpose,,,2.83,7.65,0,0,0,0
aten::as_strided,,,4.82,4.82,0,0,0,0
aten::matmul,,,16.96,33.44,0,11.5805,0,0
empty_tensor,,,7.63,7.63,0,0,0,0
aclnnMatmul,,,8.85,8.85,11.5805,11.5805,0,0
aten::mul,,,15.17,31.07,0,0.94,0,0
empty_tensor,,,5.94,5.94,0,0,0,0
aten::item,,,1.54,2.73,0,0,0,0
aten::_local_scalar_dense,,,1.19,1.19,0,0,0,0
aclnnMuls,,,7.23,7.23,0.94,0.94,0,0
npu::npu_dynamic_quant,,,22.69,41.33,0,6.5,0,0
empty_tensor,,,6.71,6.71,0,0,0,0
empty_tensor,,,4.11,4.11,0,0,0,0
aclnnDynamicQuantV2,,,7.82,7.82,6.5,6.5,0,0
aten::to,,,1.87,40.67,0,1.0,0,0
aten::_to_copy,,,5.53,38.8,0,1.0,0,0
aten::empty_strided,,,6.95,10.39,0,0,0,0
empty_tensor,,,3.44,3.44,0,0,0,0
aten::copy_,,,12.27,22.88,0,1.0,0,0
aclnnInplaceCopy,,,10.61,10.61,1.0,1.0,0,0
aten::to,,,1.05,29.05,0,1.12,0,0
aten::_to_copy,,,2.91,28.0,0,1.12,0,0
aten::empty_strided,,,5.91,9.11,0,0,0,0
empty_tensor,,,3.2,3.2,0,0,0,0
aten::copy_,,,9.63,15.98,0,1.12,0,0
aclnnInplaceCopy,,,6.35,6.35,1.12,1.12,0,0
aten::squeeze,,,7.28,12.2,0,0,0,0
aten::as_strided,,,4.92,4.92,0,0,0,0
aten::to,,,1.03,1.03,0,0,0,0
aten::slice,,,6.12,9.07,0,0,0,0
aten::as_strided,,,2.95,2.95,0,0,0,0
_C_ascend::npu_vllm_quant_lightning_indexer,,,52.91,86.86,0,78.7015,0,0
aten::empty,,,2.35,9.45,0,0,0,0
empty_tensor,,,7.1,7.1,0,0,0,0
aten::empty,,,1.11,3.0,0,0,0,0
empty_tensor,,,1.89,1.89,0,0,0,0
aten::empty,,,2.12,11.22,0,0,0,0
empty_tensor,,,9.1,9.1,0,0,0,0
aclnnVllmQuantLightningIndexer,,,10.28,10.28,78.7015,78.7015,0,0
aten::squeeze,,,7.42,12.96,0,0,0,0
aten::as_strided,,,5.54,5.54,0,0,0,0
aten::view,,,4.54,4.54,0,0,0,0
aten::view,,,2.31,2.31,0,0,0,0
_C_ascend::compressor,,,48.43,81.58,0,58.841,0,0
aten::empty,,,2.63,11.2,0,0,0,0
empty_tensor,,,8.57,8.57,0,0,0,0
aten::empty,,,1.95,10.22,0,0,0,0
empty_tensor,,,8.27,8.27,0,0,0,0
aclnnCompressor,,,11.73,11.73,58.841,58.841,0,0
_C_ascend::npu_scatter_nd_update_sk,,,32.22,54.21,0,18.4805,0,0
aten::empty,,,2.11,11.58,0,0,0,0
empty_tensor,,,9.47,9.47,0,0,0,0
aclnnScatterNdUpdateSk,,,10.41,10.41,18.4805,18.4805,0,0
_C_ascend::npu_sparse_attn_sharedkv,,,45.09,79.17,0,44.7805,0,0
aten::empty,,,2.15,9.52,0,0,0,0
empty_tensor,,,7.37,7.37,0,0,0,0
aten::empty,,,1.09,3.02,0,0,0,0
empty_tensor,,,1.93,1.93,0,0,0,0
aten::empty,,,2.11,10.75,0,0,0,0
empty_tensor,,,8.64,8.64,0,0,0,0
aclnnSparseAttnSharedkv,,,10.79,10.79,44.7805,44.7805,0,0
destroy_event,,,2.36,2.36,0,0,0,0
aten::unsqueeze,,,3.88,8.39,0,0,0,0
aten::as_strided,,,4.51,4.51,0,0,0,0
aten::neg,,,14.51,29.4,0,0.98,0,0
empty_tensor,,,6.17,6.17,0,0,0,0
aclnnNeg,,,8.72,8.72,0.98,0.98,0,0
_C_ascend::inplace_partial_rotary_mul,,,36.83,57.64,0,5.22,0,0
aten::empty,,,2.71,11.85,0,0,0,0
empty_tensor,,,9.14,9.14,0,0,0,0
aclnnInplacePartialRotaryMul,,,8.96,8.96,5.22,5.22,0,0
aten::view,,,5.64,5.64,0,0,0,0
aten::permute,,,3.34,7.83,0,0,0,0
aten::as_strided,,,4.49,4.49,0,0,0,0
aten::contiguous,,,2.35,38.36,0,11.7205,0,0
aten::clone,,,4.09,36.01,0,11.7205,0,0
empty_tensor,,,5.54,5.54,0,0,0,0
aten::copy_,,,18.65,26.38,0,11.7205,0,0
aclnnInplaceCopy,,,7.73,7.73,11.7205,11.7205,0,0
aten::view,,,3.29,3.29,0,0,0,0
aten::empty_like,,,4.94,13.92,0,0,0,0
aten::empty_strided,,,6.55,8.98,0,0,0,0
empty_tensor,,,2.43,2.43,0,0,0,0
c10d::alltoall_base_,,,59.04,90.15,0,13.8,0,0
record_event,,,10.37,10.37,0.2,0.2,0,0
wait_event,,,10.73,10.73,0.02,0.02,0,0
HcclAlltoAll,,,2.27,3.84,0,13.32,0,0
HcclAlltoAll,,,1.57,1.57,13.32,13.32,0,0
record_event,,,3.96,3.96,0.02,0.02,0,0
record_event,,,2.21,2.21,0.24,0.24,0,0
wait_event,,,2.93,2.93,0.0,0.0,0,0
destroy_event,,,1.72,1.72,0,0,0,0
aten::view,,,5.21,5.21,0,0,0,0
npu::npu_transpose_batchmatmul,,,31.32,51.94,0,32.9805,0,0
empty_tensor,,,10.68,10.68,0,0,0,0
aclnnTransposeBatchMatMul,,,9.94,9.94,32.9805,32.9805,0,0
aten::reshape,,,1.6,6.47,0,0,0,0
aten::view,,,4.87,4.87,0,0,0,0
vllm::matmul_and_reduce,,,148.24,459.05,0,29.581500000000002,0,0
vllm::unquantized_gemm,,,17.91,78.27,0,17.5605,0,0
aten::linear,,,4.72,60.36,0,17.5605,0,0
aten::t,,,5.34,14.76,0,0,0,0
aten::transpose,,,3.09,9.42,0,0,0,0
aten::as_strided,,,6.33,6.33,0,0,0,0
aten::matmul,,,19.24,40.88,0,17.5605,0,0
empty_tensor,,,10.54,10.54,0,0,0,0
aclnnMatmul,,,11.1,11.1,17.5605,17.5605,0,0
vllm::reduce_scatter,,,115.4,232.54,0,12.020999999999999,0,0
aten::movedim,,,1.52,10.84,0,0,0,0
aten::movedim,,,2.54,9.32,0,0,0,0
aten::permute,,,2.77,6.78,0,0,0,0
aten::as_strided,,,4.01,4.01,0,0,0,0
aten::empty,,,2.68,12.22,0,0,0,0
empty_tensor,,,9.54,9.54,0,0,0,0
c10d::_reduce_scatter_base_,,,52.67,77.86,0,12.001,0,0
record_event,,,11.92,11.92,0.02,0.02,0,0
wait_event,,,2.96,2.96,0.0,0.0,0,0
HcclReduceScatterBase,,,2.87,4.65,0,11.761,0,0
HcclReduceScatter,,,1.78,1.78,11.761,11.761,0,0
record_event,,,3.43,3.43,0.2,0.2,0,0
record_event,,,2.23,2.23,0.02,0.02,0,0
wait_event,,,3.1,3.1,0.02,0.02,0,0
destroy_event,,,1.71,1.71,0,0,0,0
aten::movedim,,,1.64,11.41,0,0,0,0
aten::movedim,,,2.21,9.77,0,0,0,0
aten::permute,,,2.82,7.56,0,0,0,0
aten::as_strided,,,4.74,4.74,0,0,0,0
aten::copy_,,,55.58,65.89,0,0.7,0,0
aclnnInplaceCopy,,,10.31,10.31,0.7,0.7,0,0
aten::unsqueeze,,,4.2,8.14,0,0,0,0
aten::as_strided,,,3.94,3.94,0,0,0,0
aten::unsqueeze,,,2.28,3.89,0,0,0,0
aten::as_strided,,,1.61,1.61,0,0,0,0
aten::unsqueeze,,,2.02,3.5,0,0,0,0
aten::as_strided,,,1.48,1.48,0,0,0,0
aten::detach,,,3.53,3.53,0,0,0,0
aten::reshape,,,4.28,8.03,0,0,0,0
aten::view,,,3.75,3.75,0,0,0,0
aten::unsqueeze,,,2.26,3.94,0,0,0,0
aten::as_strided,,,1.68,1.68,0,0,0,0
_C_ascend::npu_hc_post,,,37.88,75.34,0,8.5805,0,0
aten::empty,,,2.69,13.6,0,0,0,0
empty_tensor,,,10.91,10.91,0,0,0,0
aten::empty,,,2.25,12.59,0,0,0,0
empty_tensor,,,10.34,10.34,0,0,0,0
aclnnHcPost,,,11.27,11.27,8.5805,8.5805,0,0
aten::squeeze,,,4.45,7.06,0,0,0,0
aten::as_strided,,,2.61,2.61,0,0,0,0
_C_ascend::npu_hc_pre_v2,,,36.08,71.95,0,31.9205,0,0
aten::empty,,,1.81,8.42,0,0,0,0
empty_tensor,,,6.61,6.61,0,0,0,0
aten::empty,,,1.06,4.51,0,0,0,0
empty_tensor,,,3.45,3.45,0,0,0,0
aten::empty,,,1.07,3.85,0,0,0,0
empty_tensor,,,2.78,2.78,0,0,0,0
aten::empty,,,1.63,9.2,0,0,0,0
empty_tensor,,,7.57,7.57,0,0,0,0
aclnnHcPre,,,9.89,9.89,31.9205,31.9205,0,0
npu::npu_rms_norm,,,46.89,64.34,0,4.74,0,0
empty_tensor,,,5.33,5.33,0,0,0,0
empty_tensor,,,3.39,3.39,0,0,0,0
aclnnRmsNorm,,,8.73,8.73,4.74,4.74,0,0
aten::reshape,,,4.65,8.83,0,0,0,0
aten::view,,,4.18,4.18,0,0,0,0
vllm::moe_forward_shared,,,1909.14,4754.58,0,402.4475,0,0
aten::to,,,1.92,46.19,0,5.86,0,0
aten::_to_copy,,,5.26,44.27,0,5.86,0,0
aten::empty_strided,,,9.15,13.43,0,0,0,0
empty_tensor,,,4.28,4.28,0,0,0,0
aten::copy_,,,15.44,25.58,0,5.86,0,0
aclnnInplaceCopy,,,10.14,10.14,5.86,5.86,0,0
Event::record,,,79.46,90.75,0,0.02,0,0
record_event,,,11.29,11.29,0.02,0.02,0,0
aten::linear,,,4.75,58.83,0,11.9,0,0
aten::t,,,5.71,14.33,0,0,0,0
aten::transpose,,,2.75,8.62,0,0,0,0
aten::as_strided,,,5.87,5.87,0,0,0,0
aten::matmul,,,19.74,39.75,0,11.9,0,0
empty_tensor,,,10.48,10.48,0,0,0,0
aclnnMatmul,,,9.53,9.53,11.9,11.9,0,0
Event::record,,,70.14,81.1,0,0.02,0,0
record_event,,,10.96,10.96,0.02,0.02,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,44.7,303.63,0,13.719999999999999,0,0
vllm::all_gather,,,129.49,258.93,0,13.719999999999999,0,0
aten::empty,,,3.93,17.71,0,0,0,0
empty_tensor,,,13.78,13.78,0,0,0,0
c10d::_allgather_base_,,,52.33,80.39,0,13.719999999999999,0,0
record_event,,,13.64,13.64,0.02,0.02,0,0
wait_event,,,3.03,3.03,3.3,3.3,0,0
HcclAllgatherBase,,,2.9,4.98,0,10.36,0,0
HcclAllGather,,,2.08,2.08,10.36,10.36,0,0
record_event,,,3.61,3.61,0.02,0.02,0,0
record_event,,,2.8,2.8,0.02,0.02,0,0
wait_event,,,3.17,3.17,0.0,0.0,0,0
destroy_event,,,1.6,1.6,0,0,0,0
aten::reshape,,,1.64,8.11,0,0,0,0
aten::view,,,6.47,6.47,0,0,0,0
aten::movedim,,,1.54,14.28,0,0,0,0
aten::movedim,,,2.61,12.74,0,0,0,0
aten::permute,,,5.87,10.13,0,0,0,0
aten::as_strided,,,4.26,4.26,0,0,0,0
aten::reshape,,,0.94,4.18,0,0,0,0
aten::view,,,3.24,3.24,0,0,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,40.24,279.83,0,9.1,0,0
vllm::all_gather,,,115.83,239.59,0,9.1,0,0
aten::empty,,,2.99,15.21,0,0,0,0
empty_tensor,,,12.22,12.22,0,0,0,0
c10d::_allgather_base_,,,55.26,82.92,0,9.1,0,0
record_event,,,13.01,13.01,0.02,0.02,0,0
wait_event,,,3.04,3.04,3.52,3.52,0,0
HcclAllgatherBase,,,3.7,5.78,0,5.34,0,0
HcclAllGather,,,2.08,2.08,5.34,5.34,0,0
record_event,,,3.34,3.34,0.02,0.02,0,0
record_event,,,2.49,2.49,0.2,0.2,0,0
wait_event,,,2.76,2.76,0.0,0.0,0,0
destroy_event,,,1.8,1.8,0,0,0,0
aten::reshape,,,1.65,6.92,0,0,0,0
aten::view,,,5.27,5.27,0,0,0,0
aten::movedim,,,1.54,10.33,0,0,0,0
aten::movedim,,,2.3,8.79,0,0,0,0
aten::permute,,,2.71,6.49,0,0,0,0
aten::as_strided,,,3.78,3.78,0,0,0,0
aten::reshape,,,0.81,3.82,0,0,0,0
aten::view,,,3.01,3.01,0,0,0,0
_C_ascend::moe_gating_top_k_hash,,,42.83,80.42,0,10.9805,0,0
aten::empty,,,3.06,15.93,0,0,0,0
empty_tensor,,,12.87,12.87,0,0,0,0
aten::empty,,,1.3,5.16,0,0,0,0
empty_tensor,,,3.86,3.86,0,0,0,0
aten::empty,,,1.04,4.97,0,0,0,0
empty_tensor,,,3.93,3.93,0,0,0,0
aclnnMoeGatingTopKHash,,,11.53,11.53,10.9805,10.9805,0,0
aten::to,,,1.91,46.98,0,0.92,0,0
aten::_to_copy,,,5.96,45.07,0,0.92,0,0
aten::empty_strided,,,8.15,13.08,0,0,0,0
empty_tensor,,,4.93,4.93,0,0,0,0
aten::copy_,,,16.87,26.03,0,0.92,0,0
aclnnInplaceCopy,,,9.16,9.16,0.92,0.92,0,0
aten::detach,,,4.26,4.26,0,0,0,0
aten::detach,,,1.35,1.35,0,0,0,0
Event::record,,,77.41,90.67,0,0.22,0,0
record_event,,,13.26,13.26,0.22,0.22,0,0
aten::index,,,32.24,55.92,0,18.7205,0,0
empty_tensor,,,6.82,6.82,0,0,0,0
empty_tensor,,,7.75,7.75,0,0,0,0
aclnnIndex,,,9.11,9.11,18.7205,18.7205,0,0
aten::ne,,,11.21,22.64,0,1.64,0,0
empty_tensor,,,5.62,5.62,0,0,0,0
aclnnNeScalar,,,5.81,5.81,1.64,1.64,0,0
aten::mul,,,15.7,26.52,0,2.34,0,0
empty_tensor,,,4.61,4.61,0,0,0,0
aclnnMul,,,6.21,6.21,2.34,2.34,0,0
npu::npu_moe_init_routing_v2,,,24.58,48.82,0,30.881,0,0
empty_tensor,,,8.38,8.38,0,0,0,0
empty_tensor,,,3.06,3.06,0,0,0,0
empty_tensor,,,2.92,2.92,0,0,0,0
empty_tensor,,,2.79,2.79,0,0,0,0
aclnnMoeInitRoutingV3,,,7.09,7.09,30.881,30.881,0,0
aten::to,,,1.6,1.6,0,0,0,0
_C_ascend::grouped_matmul_swiglu_quant_v2,,,184.16,232.45,0,139.163,0,0
aten::empty,,,3.28,13.33,0,0,0,0
empty_tensor,,,10.05,10.05,0,0,0,0
aten::empty,,,1.32,4.72,0,0,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aten::empty,,,3.72,17.11,0,0,0,0
empty_tensor,,,13.39,13.39,0,0,0,0
aclnnGroupedMatmulSwigluQuantWeightNzV2,,,13.13,13.13,139.163,139.163,0,0
Event::record,,,76.94,89.48,0,0.22,0,0
record_event,,,12.54,12.54,0.22,0.22,0,0
npu::npu_grouped_matmul,,,39.97,68.17,0,80.1215,0,0
empty_tensor,,,15.45,15.45,0,0,0,0
npu::get_npu_format,,,1.84,1.84,0,0,0,0
aclnnGroupedMatmulWeightNz,,,10.91,10.91,80.1215,80.1215,0,0
Event::record,,,72.91,94.09,0,0.02,0,0
record_event,,,21.18,21.18,0.02,0.02,0,0
aten::abs,,,15.86,36.53,0,1.1,0,0
empty_tensor,,,10.99,10.99,0,0,0,0
aclnnAbs,,,9.68,9.68,1.1,1.1,0,0
npu::npu_moe_token_unpermute,,,69.85,86.97,0,13.1805,0,0
empty_tensor,,,7.64,7.64,0,0,0,0
aclnnMoeTokenUnpermute,,,9.48,9.48,13.1805,13.1805,0,0
vllm::maybe_pad_and_reduce,,,37.8,285.36,0,12.64,0,0
vllm::reduce_scatter,,,116.93,247.56,0,12.64,0,0
aten::movedim,,,1.56,13.36,0,0,0,0
aten::movedim,,,2.67,11.8,0,0,0,0
aten::permute,,,3.4,9.13,0,0,0,0
aten::as_strided,,,5.73,5.73,0,0,0,0
aten::empty,,,2.83,13.47,0,0,0,0
empty_tensor,,,10.64,10.64,0,0,0,0
c10d::_reduce_scatter_base_,,,53.98,85.6,0,12.64,0,0
record_event,,,14.61,14.61,0.02,0.02,0,0
wait_event,,,4.59,4.59,0.02,0.02,0,0
HcclReduceScatterBase,,,3.01,4.93,0,12.38,0,0
HcclReduceScatter,,,1.92,1.92,12.38,12.38,0,0
record_event,,,3.63,3.63,0.2,0.2,0,0
record_event,,,3.86,3.86,0.02,0.02,0,0
wait_event,,,3.22,3.22,0.0,0.0,0,0
destroy_event,,,3.05,3.05,0,0,0,0
aten::movedim,,,1.63,11.93,0,0,0,0
aten::movedim,,,2.57,10.3,0,0,0,0
aten::permute,,,2.81,7.73,0,0,0,0
aten::as_strided,,,4.92,4.92,0,0,0,0
Event::wait,,,63.94,77.79,0,0.02,0,0
wait_event,,,13.85,13.85,0.02,0.02,0,0
npu::npu_dynamic_quant,,,29.22,55.37,0,3.88,0,0
empty_tensor,,,12.43,12.43,0,0,0,0
empty_tensor,,,3.78,3.78,0,0,0,0
aclnnDynamicQuantV2,,,9.94,9.94,3.88,3.88,0,0
Event::wait,,,56.73,68.27,0,0.02,0,0
wait_event,,,11.54,11.54,0.02,0.02,0,0
npu::npu_quant_matmul,,,36.47,64.06,0,20.78,0,0
empty_tensor,,,10.65,10.65,0,0,0,0
aten::empty,,,2.55,4.82,0,0,0,0
empty_tensor,,,2.27,2.27,0,0,0,0
aten::empty,,,1.0,2.62,0,0,0,0
empty_tensor,,,1.62,1.62,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.5,9.5,20.78,20.78,0,0
Event::wait,,,56.51,68.15,0,0.22,0,0
wait_event,,,11.64,11.64,0.22,0.22,0,0
_C_ascend::npu_dequant_swiglu_quant,,,47.43,86.49,0,5.34,0,0
aten::empty,,,2.86,13.08,0,0,0,0
empty_tensor,,,10.22,10.22,0,0,0,0
aten::empty,,,1.29,5.1,0,0,0,0
empty_tensor,,,3.81,3.81,0,0,0,0
aten::empty,,,2.28,10.15,0,0,0,0
empty_tensor,,,7.87,7.87,0,0,0,0
aclnnDequantSwigluQuantV2,,,10.73,10.73,5.34,5.34,0,0
Event::wait,,,59.66,72.12,0,0.02,0,0
wait_event,,,12.46,12.46,0.02,0.02,0,0
npu::npu_quant_matmul,,,34.85,62.41,0,19.3605,0,0
empty_tensor,,,10.96,10.96,0,0,0,0
aten::empty,,,2.14,4.33,0,0,0,0
empty_tensor,,,2.19,2.19,0,0,0,0
aten::empty,,,1.02,2.66,0,0,0,0
empty_tensor,,,1.64,1.64,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.61,9.61,19.3605,19.3605,0,0
Event::record,,,70.11,81.83,0,0.02,0,0
record_event,,,11.72,11.72,0.02,0.02,0,0
Event::wait,,,45.61,55.38,0,0.02,0,0
wait_event,,,9.77,9.77,0.02,0.02,0,0
destroy_event,,,5.86,5.86,0,0,0,0
destroy_event,,,6.07,6.07,0,0,0,0
destroy_event,,,2.45,2.45,0,0,0,0
destroy_event,,,1.81,1.81,0,0,0,0
destroy_event,,,1.49,1.49,0,0,0,0
destroy_event,,,3.33,3.33,0,0,0,0
aten::add,,,22.21,40.89,0,7.76,0,0
empty_tensor,,,10.98,10.98,0,0,0,0
aclnnAdd,,,7.7,7.7,7.76,7.76,0,0
vllm::maybe_all_reduce_tensor_model_parallel,,,24.83,24.83,0,0,0,0
aten::unsqueeze,,,4.96,9.2,0,0,0,0
aten::as_strided,,,4.24,4.24,0,0,0,0
aten::unsqueeze,,,2.46,4.34,0,0,0,0
aten::as_strided,,,1.88,1.88,0,0,0,0
aten::unsqueeze,,,1.92,3.4,0,0,0,0
aten::as_strided,,,1.48,1.48,0,0,0,0
aten::unsqueeze,,,1.91,3.36,0,0,0,0
aten::as_strided,,,1.45,1.45,0,0,0,0
_C_ascend::npu_hc_post,,,41.17,76.17,0,7.3,0,0
aten::empty,,,2.5,11.54,0,0,0,0
empty_tensor,,,9.04,9.04,0,0,0,0
aten::empty,,,2.33,12.42,0,0,0,0
empty_tensor,,,10.09,10.09,0,0,0,0
aclnnHcPost,,,11.04,11.04,7.3,7.3,0,0
aten::squeeze,,,4.64,7.43,0,0,0,0
aten::as_strided,,,2.79,2.79,0,0,0,0
_C_ascend::npu_hc_pre_v2,,,36.95,72.44,0,32.621,0,0
aten::empty,,,1.92,8.09,0,0,0,0
empty_tensor,,,6.17,6.17,0,0,0,0
aten::empty,,,1.5,4.99,0,0,0,0
empty_tensor,,,3.49,3.49,0,0,0,0
aten::empty,,,1.2,4.2,0,0,0,0
empty_tensor,,,3.0,3.0,0,0,0,0
aten::empty,,,1.74,8.8,0,0,0,0
empty_tensor,,,7.06,7.06,0,0,0,0
aclnnHcPre,,,9.41,9.41,32.621,32.621,0,0
npu::npu_rms_norm,,,47.71,65.21,0,4.72,0,0
empty_tensor,,,5.73,5.73,0,0,0,0
empty_tensor,,,3.46,3.46,0,0,0,0
aclnnRmsNorm,,,8.31,8.31,4.72,4.72,0,0
aten::empty,,,5.64,12.46,0,0,0,0
empty_tensor,,,6.82,6.82,0,0,0,0
aten::alias,,,3.84,3.84,0,0,0,0
vllm::dsa_forward,,,1477.25,3381.1,0,353.189,0,0
aten::empty,,,3.22,13.15,0,0,0,0
empty_tensor,,,9.93,9.93,0,0,0,0
c10d::_allgather_base_,,,54.49,85.63,0,11.08,0,0
record_event,,,13.86,13.86,0.2,0.2,0,0
wait_event,,,5.35,5.35,0.02,0.02,0,0
HcclAllgatherBase,,,3.13,5.99,0,10.64,0,0
HcclAllGather,,,2.86,2.86,10.64,10.64,0,0
record_event,,,3.47,3.47,0.2,0.2,0,0
record_event,,,2.47,2.47,0.02,0.02,0,0
npu::npu_dynamic_quant,,,29.34,46.85,0,3.98,0,0
empty_tensor,,,9.78,9.78,0,0,0,0
empty_tensor,,,4.49,4.49,0,0,0,0
aclnnDynamicQuantV2,,,3.24,3.24,3.98,3.98,0,0
npu::npu_quant_matmul,,,29.63,54.59,0,16.8605,0,0
empty_tensor,,,8.04,8.04,0,0,0,0
aten::empty,,,2.24,4.4,0,0,0,0
empty_tensor,,,2.16,2.16,0,0,0,0
aten::empty,,,1.01,2.52,0,0,0,0
empty_tensor,,,1.51,1.51,0,0,0,0
aclnnQuantMatmulWeightNz,,,10.0,10.0,16.8605,16.8605,0,0
_C_ascend::npu_rms_norm_dynamic_quant,,,47.16,100.55,0,6.46,0,0
aten::empty_like,,,5.29,16.5,0,0,0,0
aten::empty_strided,,,7.68,11.21,0,0,0,0
empty_tensor,,,3.53,3.53,0,0,0,0
aten::empty,,,1.43,5.09,0,0,0,0
empty_tensor,,,3.66,3.66,0,0,0,0
aten::empty,,,1.04,4.28,0,0,0,0
empty_tensor,,,3.24,3.24,0,0,0,0
aten::empty_like,,,2.21,7.6,0,0,0,0
aten::empty_strided,,,3.74,5.39,0,0,0,0
empty_tensor,,,1.65,1.65,0,0,0,0
aten::empty,,,2.03,9.66,0,0,0,0
empty_tensor,,,7.63,7.63,0,0,0,0
aclnnRmsNormDynamicQuant,,,10.26,10.26,6.46,6.46,0,0
npu::npu_quant_matmul,,,29.7,52.08,0,33.0005,0,0
empty_tensor,,,7.02,7.02,0,0,0,0
aten::empty,,,1.51,3.51,0,0,0,0
empty_tensor,,,2.0,2.0,0,0,0,0
aten::empty,,,0.96,2.48,0,0,0,0
empty_tensor,,,1.52,1.52,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.37,9.37,33.0005,33.0005,0,0
aten::unflatten,,,5.48,11.1,0,0,0,0
aten::view,,,5.62,5.62,0,0,0,0
aten::view,,,2.74,2.74,0,0,0,0
aten::empty_like,,,4.3,14.35,0,0,0,0
aten::empty_strided,,,6.81,10.05,0,0,0,0
empty_tensor,,,3.24,3.24,0,0,0,0
triton_rms_kernel,,,14.57,14.57,13.4005,13.4005,0,0
aten::view,,,7.26,7.26,0,0,0,0
aten::unsqueeze,,,3.13,7.43,0,0,0,0
aten::as_strided,,,4.3,4.3,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,42.2,70.72,0,5.24,0,0
aten::empty,,,3.41,17.18,0,0,0,0
